hash,project,true_message,generated_message,cleaned_generated_message
93605fd3e950d68130900e37ce0beeceef8eea5c,socketio_engine.io-client,Implemented resource alongside with path., Added `path` and `resource` options for customizing transport path.,Added `path` and `resource` options for customizing transport path.
3d0ac00e1783941569d0f0f702710a48c5fdfe43,amphp_http-server,Send exception to releaseStream on RST_STREAM frame, Removed deferred trailers and released stream upon client-side stream end event,Removed deferred trailers and released stream upon client-side stream end event
a82cf9c0a4b150fc7460ffda89b9e52f571dbe00,adobe_brackets,clear stale cache on projectChangeFiles event, Updated main.js to clear UrlCodeHints cache on projectFilesChange event.,Updated main.js to clear UrlCodeHints cache on projectFilesChange event.
af6067bed488add0dbbd8aa8b83afed853593262,anomalylabs_variables-module,Skip NA feilds, Added skip fields to GroupFormBuilder class for better organization.,Added skip fields to GroupFormBuilder class for better organization.
9e57b424a40396d0900cd42704dd76b665036f70,trellis-ldp_trellis,"Open BinaryService return type

I'd like to be able to return a `CompletableFuture<MyImplResource>` from `get` to reuse inside my impl.", Update BinaryService::get method to return CompletableFuture<? extends Binary> for improved type safety.,Update BinaryService::get method to return CompletableFuture<? extends Binary> for improved type safety.
11e2117421a4c767804785dd5953c54d1d51912b,cloudfoundry_cf-java-client,"Fix Spaces Client Integration Test

Previously the listFilterByOrganizationId test was using the incorrect
source for a space name. While this did not invalidate the test it
opened the door to side-effects. This change brings that test in line
with the rest of the class.", Improved Spaces Test: Added spaceName dependency for listFilterByOrganizationId test,Improved Spaces Test: Added spaceName dependency for listFilterByOrganizationId test
d6f6b828f1c32d36ea829ee2c673803803b890ce,openlayers_openlayers,"preventDefault on mousedown

This is needed to avoid native image dragging.", Improved touch device event handling in MapBrowserEventHandler: Prevented default action on mousedown events to avoid unexpected behavior.,Improved touch device event handling in MapBrowserEventHandler: Prevented default action on mousedown events to avoid unexpected behavior.
d3d17e3fce62e091983fe96f6a2375807480807c,etingof_pysnmp,"define snmpLocalDomain symbol (to empty tuple) even if UNIX domain
sockets are not available", * Modified snmpLocalDomain initialization to handle non-UNIX environments,* Modified snmpLocalDomain initialization to handle non-UNIX environments
5223a04683e068730455e56cf76d16e3d8542a03,rapidoid_rapidoid,Implemented case-insensitive bytes scanning util., Added case-insensitive scan method for BYTES class.,Added case-insensitive scan method for BYTES class.
19890e3cff5bc1c7c9bc7e7b867f5f63dd6fc60b,paragonie_anti-csrf,Fix how variables are set in reconfigure() (#<I>), Simplified property assignment for AntiCSRF class.,Simplified property assignment for AntiCSRF class.
848293ba29189dc43a437f26423ae5f09e78a667,kubernetes_kubernetes,Extender bind should respect IsInterested, Refactor binder function to check all extenders for a matching binder instead of stopping at first match.,Refactor binder function to check all extenders for a matching binder instead of stopping at first match.
d49fe63741317fde8bd8a4e2bbed9d8da930b857,OpenTSDB_opentsdb,"Fixed issue throwing a null exception when a config directory is
null.", Add null check for empty directory input in Config.getDirectoryName() to prevent NullPointerException,Add null check for empty directory input in Config.getDirectoryName() to prevent NullPointerException
2a0170780fa0f3fc0aac9f566b9dfa890c6c92a8,dnanexus_dx-toolkit,[PTFM-<I>] Encode URLs using UTF-8 (see also RFC <I>), Encode headers and method in HTTP request when using Python 2 to avoid Unicode coercion issues.,Encode headers and method in HTTP request when using Python 2 to avoid Unicode coercion issues.
4620ef1e65a31cef5bcefbe696db5bef8e137b31,MenoData_Time4J,"bugfix for issue #8

wrong offset for some epoch-day-references", Updated EXCEL and LILIAN_DAY_NUMBER values in EpochDays enum for compatibility with non-Windows systems.,Updated EXCEL and LILIAN_DAY_NUMBER values in EpochDays enum for compatibility with non-Windows systems.
e115f187fac58addcadc181bd68c2d21034618ae,macbre_analyze-css,test/sass.test.js: test parsing SCSS from the file, Test: Verify correct parsing of SCSS files using SASS preprocessor,Test: Verify correct parsing of SCSS files using SASS preprocessor
66b063594baa9416392133ff9069963551d67d18,drj11_pypng,Avoid printing in-memory filenames, Added support for testing PNG files with custom filenames using environment variable 'PYPNG_TEST_FILENAME',Added support for testing PNG files with custom filenames using environment variable 'PYPNG_TEST_FILENAME
0436812c7947c626190c25785766b2c476fd3a53,reactphp_filesystem,Missing two when refactoring, Updated EioAdapter to implement AdapterInterface in tests,Updated EioAdapter to implement AdapterInterface in tests
7eb9f228b61db4b01f8a561b09bc281b29428f3b,dresende_node-smtp,choose the best auth mechanism (when none defined) that is supported by the server," Added support for multiple SMTP authentication mechanisms; updated _auth_supported array to include CRAM-MD5, LOGIN, and PLAIN.","Added support for multiple SMTP authentication mechanisms; updated _auth_supported array to include CRAM-MD5, LOGIN, and PLAIN."
537c16561318df78f1a512101d0eca1b0593616e,pypa_setuptools,Filter blockers in the iterable, Improve easy_install script: Refactor blocker deletion to handle both files and symlinks consistently.,Improve easy_install script: Refactor blocker deletion to handle both files and symlinks consistently.
cb4b3e3106ef8e9f68f4a868b50c8bcda07a3f00,django-auth-ldap_django-auth-ldap,Use arg for dynamic part of log message RE binding," ""Refined LDAP binding logging format""",Refined LDAP binding logging format
f530054e1050f7f1d0cb77841aac6235aca4579b,domaincoder_code-metamodel-php,removed ArrayAccess from AbstractCollection, Removed ArrayAccess implementation from AbstractCollection class.,Removed ArrayAccess implementation from AbstractCollection class.
70b9b3e1f2b642f81ca6295193718f9133225d64,WP-API_WP-API,Always set up a server for controller tests," Added setup method for WP_Test_JSON_Controller_Testcase, initializing WP_JSON_Server instance.","Added setup method for WP_Test_JSON_Controller_Testcase, initializing WP_JSON_Server instance."
2daf18166f19d7fd4d30ea859ca749937bc5f34c,theiviaxx_Frog,Fixed bug with batch import and auto tagging, Renamed directory separator in batch script and added slash normalization to tag generation,Renamed directory separator in batch script and added slash normalization to tag generation
d507f332a955eed3d3af805a0d417fb56379a6b9,rails_rails,activejob needs to be built before actionmailer, Updated release task to include ActiveJob in FRAMEWORKS list for proper dependency order.,Updated release task to include ActiveJob in FRAMEWORKS list for proper dependency order.
f7fd1f310e2f41291bfc1d6427dff3971da23ab3,huston007_ng-annotate-loader,#<I> fix some build-stopper issues after merge, Updated sourcemaps handling to work with source-map package and fix issue 11.,Updated sourcemaps handling to work with source-map package and fix issue 11.
a0ab05282e93d4c90ed0831ed38eed9bbdb9ed72,amphp_http-server,Simplify CPU counter to use nproc, Use nproc for counting CPU cores on Linux systems to improve consistency across platforms.,Use nproc for counting CPU cores on Linux systems to improve consistency across platforms.
f0a72925c0c68e43adb19421479afe964aa24e1e,puppetlabs_ruby-hocon,Remove unnecessary brackets in regex., Replace non-ASCII whitespace with ASCII equivalents in Hocon::Impl::ConfigImplUtil.util_strip method for better compatibility with Ruby's string manipulation functions.,Replace non-ASCII whitespace with ASCII equivalents in Hocon::Impl::ConfigImplUtil.util_strip method for better compatibility with Ruby's string manipulation functions.
16e888c4edeef1fefe1bb967586bb28337f733f9,cackharot_suds-py3,"Update multiref.py

recurse invoking build_catalog to involve href attribute", Added check for None in MultiRef.build_catalog and refactored catalog assignment logic,Added check for None in MultiRef.build_catalog and refactored catalog assignment logic
aa82df2a6751872cf0dd10432cb63020eaa46db9,lxc_lxd,lxd/network/driver/bridge: Adds existing interface check as Create function, Added network interface creation check to prevent duplicate interfaces in bridge driver,Added network interface creation check to prevent duplicate interfaces in bridge driver
925dfe8d18f2fe6c4b34ffb52c0c777e0908ce99,MrRio_jsPDF,"Update fromHtml plugin to add compatibility with IE<I>

cn.ownerDocument.body.contains(cn) isn't working fine with IE<I>. Changing it to !!(cn.ownerDocument.body.compareDocumentPosition(cn) & <I>) it do the job in all the browsers.

Fix for the Issue IE does not add text #<I>.

<URL>", [plugin.from_html] Added compatibility with IE11 for checking if text node is in body element,[plugin.from_html] Added compatibility with IE11 for checking if text node is in body element
8b2b3299e3f9118fcfd1343a0862109e804fa5f9,igvteam_igv.js,build update -- don't include igv.js as it won't work  (missing babel polyfill), Update igv.js output location for ESM build,Update igv.js output location for ESM build
d02912238c52376ed8dbec313571ed7e238b8641,c-w_gutenberg,Enable memoization for expensive metainfo function, Introduced memoization for efficient retrieval of meta-data in metainfo function.,Introduced memoization for efficient retrieval of meta-data in metainfo function.
296222187edbaecb8de0fe222521436028f068ec,aws_aws-sdk-ruby,Updated handlers to stop using #signal_complete on the Response., Simplified handling of AWS operation responses in specs by removing unnecessary signal_complete call.,Simplified handling of AWS operation responses in specs by removing unnecessary signal_complete call.
1bb32412a9887ef0ca97214732b95c83535fac31,oat-sa_extension-tao-delivery-rdf,Moved CSS from template to JS controller, Update editDelivery controller: added delivery-rdf.css for styling and included modal UI,Update editDelivery controller: added delivery-rdf.css for styling and included modal UI
15aed7d5b3c30af8dc317f01895d42e8de60a535,camunda_camunda-bpm-platform,"fix(cockpit): remove hidden blocking tooltips 

* remove tooltips when clicking on call activity navigation. These tooltips might otherwise block overlays if they are only hidden.



Related to CAM-<I>", feat(cockpit+sdk-js): enable click interaction for call activity overlays in definition view * users can now interact with call activity overlay buttons to navigate or perform actions related to the call activities.,feat(cockpit+sdk-js): enable click interaction for call activity overlays in definition view * users can now interact with call activity overlay buttons to navigate or perform actions related to the call activities.
7b5c65de3b7eac862ac4a88181afba63f4385dab,kiegroup_optaplanner,examples: make XStreamSolutionDao's fields protected instead of private, Updated XStreamSolutionDao to use protected members for XStreamProblemIO and dataDir.,Updated XStreamSolutionDao to use protected members for XStreamProblemIO and dataDir.
2a8460de4cdedf8fbd7a0b6311f935cc38f3647c,CocoaPods_Nanaimo,[PBXProj] Avoid checking if starting objects section unless at top-level, [Writer] Optimized object section check for pbxproj.rb to avoid unnecessary recursion,[Writer] Optimized object section check for pbxproj.rb to avoid unnecessary recursion
d084b1be45e937f8992993c0ea37eb5dc3862621,ovnicraft_suds2,need to look starting at self for expns, Updated Element class in sax.py to reference current element for expansion lookup,Updated Element class in sax.py to reference current element for expansion lookup
d61dc26e122c3ec4173bbe43728a090e86985e40,moodle_moodle,MDL-<I> Grade single view: Prevent nasty scroll jumping., Added event prevention to singleview.js link click function to prevent form submission on click.,Added event prevention to singleview.js link click function to prevent form submission on click.
19d30c4a8c7536db90a87f6f89bf31b3d2f29a6c,substance_substance,Implement select() method for DOMElements., Added select method to BrowserDOMElement class for better element manipulation.,Added select method to BrowserDOMElement class for better element manipulation.
a3e899380f417a9e837548a6a88caef935c5f858,fastest963_node-rpclib,Clear timeout on abort and clear timeout after timeout, Updated RPCClientResult: Clear timeout on abort and check for null timer after setTimeout.,Updated RPCClientResult: Clear timeout on abort and check for null timer after setTimeout.
990d00f6d8944508befc31e75cc6ad7f8b8062ad,sonatype_plexus-cipher,[SPICE-8] - added passphrase variable length test, [SPICE-8] - Increased passphrase length for encryption/decryption test to 64 characters,[SPICE-8] - Increased passphrase length for encryption/decryption test to 64 characters
6775b8cdd3d06e45d6cdc02f381d72629dee0f47,marmelab_react-admin,"Continuation of <I>

This PR is a continuation of <URL>", Added check for interface types in field selection for Graphcool schema,Added check for interface types in field selection for Graphcool schema
461e62a9daa25dcda536b2d8e3b873654bfc6fee,mui-org_material-ui,[StylePropable] Changed mergeStyles to use React immutability helper., [Refactor] Merged styles using update function from React addons,[Refactor] Merged styles using update function from React addons
0c03cbcf01279cd4219ad1fec6070d316adbfb8e,TeselaGen_teselagen-react-components,support filtering table by an array of idsD, Simplified queryParams.js: Added fieldSchema handling for filterOn and error check for unknown fields,Simplified queryParams.js: Added fieldSchema handling for filterOn and error check for unknown fields
cd1e6ac58ee2c22823dbf53672a4518d9c94c81f,openid_python-openid,"[project @ Added an ""allow auth"" page.]", [project @ Implementing authorization prompt for sampleserver],[project @ Implementing authorization prompt for sampleserver
b16587d6becacdbd88b7c90f0f0ee6ddf1736c5c,Automattic_wp-calypso,Remove openShowcase() from Themes page (#<I>), Update ThemesPage class in e2e tests: Removed unnecessary openShowcase call from clearSearch method.,Update ThemesPage class in e2e tests: Removed unnecessary openShowcase call from clearSearch method.
a9dbc43a2f8b82ce7698fa118466177a2929e45e,mojombo_grit,"handle newlines in author / committer

This shouldn't technically be allowed but we've seen a few cases of
it in existing repositories on github.com so let's just deal with
it.", Update Grit::Commit#actor method to handle multiple actor lines and optional committer line,Update Grit::Commit#actor method to handle multiple actor lines and optional committer line
eafa4ddd0dc067f6f2d6d666fc8d9a71cc56f30a,ezsystems_ezpublish-kernel,Fixed regression introduced in 4a6e<I>eebfb<I>f<I>e<I>fbc6dd<I>a<I>e<I>, Added versionNo property to mock version object for InputHandlerTest.,Added versionNo property to mock version object for InputHandlerTest.
d0b50d30cef00a721f933858f3bea4d847ed4526,DoSomething_stathat-php,"Another coding standard thingy, line breaks... sigh", Simplified alert deletion: replaced fsocketopen call with cURL in deleteAlert method,Simplified alert deletion: replaced fsocketopen call with cURL in deleteAlert method
1aee8eadc3ae3b5ccaddb4b46642d58f5fb59df2,algolia_algoliasearch-client-go,fix(response): userData is an array not a map, refactor(userData): Changed userData field in QueryRes from map to slice for consistency,refactor(userData): Changed userData field in QueryRes from map to slice for consistency
305fb4b71bd20d2102300de0f54d3d5d31921eda,lightwerk_SurfCaptain,[TASK] Removes path_with_namespace from repository response, [TASK] Removes unnecessary 'path_with_namespace' from repository response,[TASK] Removes unnecessary 'path_with_namespace' from repository response
eb80a5f9e89e69480edc7f1c9c66cc7403f547f1,silverstripe_silverstripe-framework,FIX LastEdited no longer updated on skipped writes, MINOR: Populated Created and LastEdited fields on write for all DataObjects to ensure consistency.,MINOR: Populated Created and LastEdited fields on write for all DataObjects to ensure consistency.
4fe6bd0383f6211aea5e8e5ece074d65cd30ae65,vishvananda_netlink,Add Family to struct Rule so that user can specify address family., Add support for Rule Family in rule handling,Add support for Rule Family in rule handling
6dcbe7fe78c2bfacf7efc1da04cf03fb0704bf28,ethereumjs_ethereumjs-vm,Update allocated memory word count only if allocation was successful, Updated memory management in opFns.js to avoid redundancy in setting runState.memoryWordCount,Updated memory management in opFns.js to avoid redundancy in setting runState.memoryWordCount
37667c3737445f80d1d8e72b0f3d83f7a1a93758,hazelcast_hazelcast,Improved javadoc TransactionalTask, * Added support for executing transactional logic within a task.,* Added support for executing transactional logic within a task.
7a08fb08f746b11f132c9d69c2cd4c7d7f3400da,springfox_springfox,"Delegating to the search resource interface

(<I>)
The annotations were not showing up because we were using the generic search controller. This fixes annotations on search interfaces.

fixes #<I>", Updated EntitySearchRequestTemplate to use HandlerMethod instead of handlerMethod for search resources.,Updated EntitySearchRequestTemplate to use HandlerMethod instead of handlerMethod for search resources.
862eea9bafc5394a4dc6b18ab1df68bcf500c481,algolia_instantsearch.js,docs(refinementList): mention that highlight is displayed in the default template (#<I>), chore(widgets): update refinement-list.js - highlight label when using search for facet values in default template,chore(widgets): update refinement-list.js - highlight label when using search for facet values in default template
0a671a4808e69ded40d5243f5f102a4fa81c5588,ultrabug_py3status,scratchpad_counter: current state (fixed), scratchpad_counter: Updated format placeholder for improved readability,scratchpad_counter: Updated format placeholder for improved readability
a6a3e764efb8229b10057b32066f764f77b5d61a,pact-foundation_pact-go,fix(verification): fix verifier CLI invocation with multiple pacts. Fixes #<I>," refactor(verifier): simplify PactURLs handling in VerifyRequest, using slice expansion instead of Join function.","refactor(verifier): simplify PactURLs handling in VerifyRequest, using slice expansion instead of Join function."
f74bb74fb48216a6739c38abf9feb608ac69f837,apache_flink,"[FLINK-<I>] [tests] Perform TestingListener#waitForNewLeader under lock

Performin TestingListener#waitForNewLeader under the lock which is also hold when
updating the leader information makes sure that leader changes won't go unnoticed.
This led before to failing test cases due to timeouts.

This closes #<I>.", Updated TestingListener for leader retrieval timeout handling to use synchronized wait method.,Updated TestingListener for leader retrieval timeout handling to use synchronized wait method.
8fa5f47ca22470c5f3330edd5573bce195fa68c7,grpc_grpc,Add grpc-java <I> to client_matrix.py (#<I>), Update client_matrix for Python v1.41.0,Update client_matrix for Python v1.41.0
bf3f14caf1458f932c9aba90d77b4d2e260e0d1d,inspirehep_inspire-crawler,"tasks.submit_results: improve memory usage

By using generators instead of fully loading files to memory."," tasks: streamlined reading of record lines from results file, improving performance and readability","tasks: streamlined reading of record lines from results file, improving performance and readability"
cfda3ab314ea6582aa1e2a87165fcdcc5818d8a0,saltstack_salt,"quota.on and quota.off need to return True (or False, technically)", Added return value for on and off functions in quota system,Added return value for on and off functions in quota system
74d4de6d501e767a996c14092c24dd7ad3912ed1,camunda_camunda-bpm-platform,fix(jobs): Show activity scope in jobs table, refactor(jobRetries): Update jobRetriesData observer for improved data handling,refactor(jobRetries): Update jobRetriesData observer for improved data handling
e6726681a9b5d4b730e13eb9a7200a9fcd01394b,grafana_grafana,Chore: Remove x from annotation test (#<I>), Refactor: Migrate test cleanup to use repo.sql's transaction for deleting annotations and tags,Refactor: Migrate test cleanup to use repo.sql's transaction for deleting annotations and tags
9e06145389a130228e2ad1371c97d8ceba289c20,enkore_i3pystatus,PEP 8 (I'm bored): core/util," Updated round_dict function to handle cases where places is None, now rounds values to integers.","Updated round_dict function to handle cases where places is None, now rounds values to integers."
68e3e66a3e83049fe2e49d50fa9a258a21b91814,octobercms_october,Sync upstream (<I>), Added 'disabled_by_config' and 'disabled_by_system' labels for plugins that are disabled through configuration or system requirements.,Added 'disabled_by_config' and 'disabled_by_system' labels for plugins that are disabled through configuration or system requirements.
0b1f14a0e431b088fd0897bf6dac4ab3949867d0,iachettifederico_mystique,Refactored to make it compatible with Rails, Simplified method selection for Presenter class to improve readability,Simplified method selection for Presenter class to improve readability
fd9d8c2d811cf207ef5c8de1436c4e38af16deb5,trusktr_infamous,flatten the exports. flattens the global object when using the global/window version of the lib," Simplified exports for modularity, reducing redundancy in index.js","Simplified exports for modularity, reducing redundancy in index.js"
9df508126a5b3671efc48560a09f2f6e9102ccee,scottcorgan_express-boom,Removed the assigning of the data key and removed the now redundant msg parameter; Now follows Boom like for like, Simplified Boom error handling in index.js by moving data to response payload,Simplified Boom error handling in index.js by moving data to response payload
fde8a3516a2281283140d05cba5dbcc248dce29e,spatie_googlesearch,Check XML for error condition., Improve error handling in GoogleSearch class for potential service errors.,Improve error handling in GoogleSearch class for potential service errors.
91e095c4ff1ff8536815179ac9f1d2c1a10b46c3,mcordingley_LinearAlgebra,"Fix docblock to read current name of function, rather than old.", * Submatrix calculation added for recursive matrix operations.,* Submatrix calculation added for recursive matrix operations.
225667d8f77b8bd9d93af873bf87db92e8608ca5,operasoftware_operaprestodriver,Fixed 'which opera' call throwing exception and trimmed path, Automatically detect Opera location for Linux and Unix platforms using 'which opera' command.,Automatically detect Opera location for Linux and Unix platforms using 'which opera' command.
7767975a8f34b0d830ab2abc7e40a761caa22480,saltstack_salt,better error reporting when creating from a map, Checks if all nodes in the map already exist before creating or destroying them.,Checks if all nodes in the map already exist before creating or destroying them.
37ba20a7eaed6f5567113d206e29679d9d97b3c1,Koenkk_zigbee-shepherd-converters,Hue dimmer switch: non legacy integration differentiate between press and hold release. <URL>, Refactor button and type handling in fromZigbee.js for improved event processing,Refactor button and type handling in fromZigbee.js for improved event processing
f4c455b13bb86c5a1630641bc44bb048d39bbe13,ssbc_ssb-config,"Add incoming connection for Unix socket

Problem: The Multiserver plugin exposes a Unix socket by default, and
it's way faster on low-end devices and devices that are forced to use
JavaScript cryptography, but it isn't enabled in SSB-Config.

Solution: Add a line to set it as an incoming connection, so that it's
available by default.", Added default Unix scope for device connections in incoming-connections.js,Added default Unix scope for device connections in incoming-connections.js
0bd1ece974b8c6699403e58c135e42b24b644f0d,arokem_python-matlab-bridge,Update tests for floating point and explicit shape, Adjusted test case for Matlab struct data type handling in matlab_magic function.,Adjusted test case for Matlab struct data type handling in matlab_magic function.
7c4e6e1bf1dbe38270f5f4d1f3ca08c0be242553,apache_spark,Add i2 instance types to Spark EC2., Added additional instance types to the supported list for Spark on EC2,Added additional instance types to the supported list for Spark on EC2
96aa840f0df2c3095b15582a324515cf37de78a8,ofa_django-bouncy,Removing mock from setup.py for Python 3.x, Allowing for testing under Python 2.x with mock library,Allowing for testing under Python 2.x with mock library
6d7ca4c654981edc04127fa1c4c7d181b23c4df7,yajra_laravel-datatables-buttons,"Adding addScopes function to Services/DataTables

Hello,



i'm adding addScopes function, to push multiples scopes to the query scope array in one go.



i think it's useful, it's avoid multiple addScope chaining.



thanks.", * Add method to dynamically push multiple scopes to query scopes.,* Add method to dynamically push multiple scopes to query scopes.
a3dc2913dfcffe20b925301a54f6aa213dc7f571,zk-ruby_zookeeper,let's make this a beta, Updated Zookeeper version to 1.0.0.beta.1 for beta release,Updated Zookeeper version to 1.0.0.beta.1 for beta release
3b142d0a9f302cb1d6038d79c6a434e741367b3b,quantopian_pyfolio,MAINT Removed unneeded comment., Refactored 'calmer_ratio' function to incorporate max_drawdown calculation for improved consistency.,Refactored 'calmer_ratio' function to incorporate max_drawdown calculation for improved consistency.
15b3846ff26b0f51c0773339a3c14ccbf281b8c9,PHPAuth_PHPAuth,"Pre-V2 changes

* [*] added custom password and email validator to Auth class", * Added custom email and password validator callbacks,* Added custom email and password validator callbacks
810c97d7abcce73f57d1bcb940e55f82eb47a9d4,babel_babel,actually make destructuring use the provided operator, Add support for destructuring assignment operators in es6-destructuring transformer,Add support for destructuring assignment operators in es6-destructuring transformer
d6074c9b670dccd7e9159a63924f60170179a869,O365_python-o365,"Message: Fixed body trail lost on reply and forward messages.
Now the contents of the body are preserved.
Also now setting the body will stack the changes one on top of the other. To avoid this just set the body to '' or None.", Added support for HTML body in messages and drafts: allows insertion of text at the beginning.,Added support for HTML body in messages and drafts: allows insertion of text at the beginning.
82ea47308882f8ff52a14d0ad4e9f3d9afc0496f,refinery_refinerycms,"Honestly, I meant to change that before committing.", Refactored flash message initialization for better organization and performance.,Refactored flash message initialization for better organization and performance.
03e1fbe0368c6712e751e6b266c21116b362132f,user-cont_colin,Use yaml.safe_load to deserialize ruleset files, Update ruleset loading format to use YAML instead of JSON,Update ruleset loading format to use YAML instead of JSON
cf51f21305ca19ced9b293a0615cead5178b382a,unixsurfer_anycast_healthchecker,Add a warning when all IP prefixes are removed," healthchecker: handle missing IP prefixes in bird configuration

This change adds a warning when the Bird configuration does not contain any IP prefixes for the services being monitored. This ensures that the local node will not receive any traffic under such circumstances, improving overall system functionality and stability.",healthchecker: handle missing IP prefixes in bird configuration
b6f005075f46f5f0e15d12d0398e3b78fe8f78d3,VoltDB_voltdb,VDM-<I>: Issue with disklimit features not collapsing resolved, Added condition to toggle visibility of disk limit properties based on expanded state of rows 5 and 51.,Added condition to toggle visibility of disk limit properties based on expanded state of rows 5 and 51.
cfe6f2119a450e9f21d1e8aa869f9dbc39d3d2fa,tensorflow_datasets,"Updating wikipedia to handle utf-8 files correctly.

PiperOrigin-RevId: <I>", Add UTF-8 encoding support for Wikipedia XML files to handle potential encoding issues.,Add UTF-8 encoding support for Wikipedia XML files to handle potential encoding issues.
37447f5c9871057a6e5a36679465f3983c055485,python-hyper_wsproto,Switch to h<I> <I>'s API., Refactored _process_upgrade method to handle multiple events from upgrade connection.,Refactored _process_upgrade method to handle multiple events from upgrade connection.
8ba32464f8d855dbd4497afb28c4b5d5a0e1cebf,kaliop-uk_kueueingbundle,add cast to int for timeout in consumer command, Updated ConsumerCommand to accept timeout option as an integer and pass it to the driver.,Updated ConsumerCommand to accept timeout option as an integer and pass it to the driver.
b2fb1ffa6063610250a9ee14f6e6d26febc49f5a,pinterest_gestalt,Box: fix docs for Layout section (#<I>), Box: Add layout option for 4-column arrangement,Box: Add layout option for 4-column arrangement
e65c6803944a78922f51d59eef56713236484469,moby_moby,"Fix for situation where swarm leave causes wait forever for agent to stop

In this case the message to stop the agent is never actually sent
because the swarm node is nil", Added node leave event when swarm node is nil to perform cleanup,Added node leave event when swarm node is nil to perform cleanup
8a50ea4b21d349e76e3c3bcad8791d5c6614f1de,bitshares_python-bitshares,[bitshares] store config in instance, [bitshares] Store config for access through other classes to facilitate inter-class communication,[bitshares] Store config for access through other classes to facilitate inter-class communication
0cb6219f08d9c94a04a63ff30593cf1bcfaa9506,hazelcast_hazelcast-simulator,Fixed hidden field in TestContainer., Refactored test instance creation in TestContainer for better class loading and constructor handling.,Refactored test instance creation in TestContainer for better class loading and constructor handling.
329a62d7d90841a3c3ac1197abd940afb81f7060,fluffle_goirc,Don't hold conn.mu during REGISTER. Fixes #<I>., Delegated connection establishment to internalConnect for improved lock management.,Delegated connection establishment to internalConnect for improved lock management.
34b6242830e393817f937b68fd5e7e2dacf8711e,TYPO3_testing-framework,[BUGFIX] Fix entry path, [TASK] Update Testbase class to define PATH_thisScript for script execution,[TASK] Update Testbase class to define PATH_thisScript for script execution
e7280bb66ff5adbf2376ead437a6ac5c7d008752,gameclosure_js.io,convenience function for removing a path, Remove path from default package search and add removePath function - simplify management of default paths in jsio package,Remove path from default package search and add removePath function - simplify management of default paths in jsio package
8974e27827c338182b627696bb4d497518351d06,rse_componentjs,use just the internal logging in drive()," Improved error handling in testdrive plugin's drive usecase, logging detailed messages for better debugging.","Improved error handling in testdrive plugin's drive usecase, logging detailed messages for better debugging."
816f0e75453d40fe0ce4861365a03d5f48fc6eec,celluloid_dcell,Automatically deregister ZMQ interest after the ZMQ::Poller detects readiness, Removed unnecessary suspension of ZMQ wait task on deregistration of sockets,Removed unnecessary suspension of ZMQ wait task on deregistration of sockets
e784bccfdba02e340d98d624ea6db32bccf7ceaf,sonata-project_SonataAdminBundle,fix formMapper - change FormInterface to FieldInterface, Updated FormMapper to use Symfony's FieldInterface instead of FormInterface for form field handling.,Updated FormMapper to use Symfony's FieldInterface instead of FormInterface for form field handling.
d4dfea9f2dc5e7ee9d99e8049caf315dd8541599,opal_opal,Allow InvertedFormatter to override methods, Updated InvertedFormatter to display expected failing example count,Updated InvertedFormatter to display expected failing example count
a894c8d8b12aa00412e14cb29802b71ef45a0f38,B2F_Succss,Fixes error messages for offline and malformed  urls, Improved error handling for non-numeric HTTP status in Succss function.,Improved error handling for non-numeric HTTP status in Succss function.
165b9832fe48dd08628a2d423aa2bae08934fb76,symfony_symfony,[Console] added hasOption and hasArgument to Input, - Added method for checking if an InputArgument or InputOption exists by name.,Added method for checking if an InputArgument or InputOption exists by name.
4b8c79000d44b4abd78f105c1d348bdd7a8dbd73,conveyal_gtfs-lib,refactor(gtfs test): add some more comments on testing helper methods, * Add helper function to export GTFS from database to a temporary zip file for testing purposes.,* Add helper function to export GTFS from database to a temporary zip file for testing purposes.
4b33e3b1dd2088c39a988e456ab57fa0e60a3c72,rubocop-hq_rubocop,Simplify spec a bit, Updated lambda literal spec to verify only one offense for old syntax.,Updated lambda literal spec to verify only one offense for old syntax.
650c6f553b4969181b6a93c730dbe6737c78f6cd,jhedstrom_DrupalDriver,Fix code sniffer warnings in Random., Refactored Random::string method to accept a callable validator.,Refactored Random::string method to accept a callable validator.
fc6c797de4cb82d6df7470a3aa41bb1ca4541d31,vatlab_SoS,Fix execution of statements after successful signature validation in one case. #<I>, Skipped execution of remaining statement for steps without associated tasks to improve performance.,Skipped execution of remaining statement for steps without associated tasks to improve performance.
72fe30a3942b2f11d3d6d4f3b9c449989cb309e2,heroku_legacy-cli,workaround for ruby bug of home directory on windows," Fixed home_directory on Windows for Ruby 1.9+, addressing issue #10126","Fixed home_directory on Windows for Ruby 1.9+, addressing issue #10126"
a080c1f439ca0cdea41c28bf8eb8c634e3f9ed80,Sylius_SyliusResourceBundle,Fixed missing base url in javascript session, Simplify URL generation in DefaultContext by directly using generateUrl method.,Simplify URL generation in DefaultContext by directly using generateUrl method.
ac04a46c154d8b39592ef1e48d7bbcead311f5d3,cantrowitz_RxBroadcast,removed <p> from javadoc, * Added Observable wrapper for BroadcastReceiver that emits received intents using LocalBroadcastManager.,* Added Observable wrapper for BroadcastReceiver that emits received intents using LocalBroadcastManager.
