hash,project,true_message,generated_message,cleaned_generated_message
acdf0474857176856d493a7ff0e745a1cff7a1be,rmodbus_rmodbus,Fix compatibility with ruby <I>,"
Added support for reading ModBus messages from a serial port.",Added support for reading ModBus messages from a serial port.
df452d18b6967b079246956d704a464b54415e2d,brainworxx_kreXX,Changed the version number for the upcomming release.,"Here is a possible commit message for the changes in `Config.php`:

""Update version number to 1.4.2.""",Update version number to 1.4.2.
6e45691db3db8f1ec7f3faddcf9e9287eebfca9b,quasarframework_quasar,"QDialog: emit show after focusing the element in dialog (#<I>)

Allows simpler focusing of another elements in `@show` in userland.



ref #<I>","
* Improve keyboard navigation by adding a `tabindex` attribute to the dialog's buttons and making them focusable when using a keyboard. This allows users to navigate through the dialog using the Tab key, enter the button presses using the Enter key, and exit the dialog using the Escape key.
* Fix issue with `QDialog` not emitting the `show` event when opened using the keyboard. This was causing issues with certain accessibility tools that relied on this event to function properly.","* Improve keyboard navigation by adding a `tabindex` attribute to the dialog's buttons and making them focusable when using a keyboard. This allows users to navigate through the dialog using the Tab key, enter the button presses using the Enter key, and exit the dialog using the Escape key."
fcf9428f0b444e781d4852c91c2d079d263b6e7c,medooze_media-server-node,Added getTrack by id,"[IncomingStream] Get track by id and return requested track or null
[OutgoingStream] Get all tracks and return a track array",[IncomingStream] Get track by id and return requested track or null
db20dc2565307a1d1283df4aa92d8fe5c899dac8,sup-heliotrope_sup,workaround for rubymail quoting bug in pgp MIME statement,"
Update `CryptoManager` to use the correct value for the `Content-Type` header in the `multipart/signed` envelope.",Update `CryptoManager` to use the correct value for the `Content-Type` header in the `multipart/signed` envelope.
b18e25d541084276f87a91af82402e48f8c4243a,moodle_moodle,"MDL-<I> fixed regression, wrongtable name,sorry",Added check for user object in groups_add_member and groups_remove_member functions.,Added check for user object in groups_add_member and groups_remove_member functions.
50b38008fb6721f9dac68eb98470ac5861ec5cf5,rx_presenters,Fix duplication of parameters in POSTs from `prepareSubmit` being called twice.,"
Here are some possible commit messages for the changes you've described:

* `Fix issue with input components not pushing parameters`
* `Improve performance by reducing unnecessary code in prepareSubmit()`
* `Update to latest version of component library`
* `Implement new feature: allow input components to push parameters`
* `Add support for new input type: radio buttons`
* `Refactor code to improve readability and maintainability`
* `Fix bug with incorrect parameter order in prepareSubmit()`
* `Update dependencies to latest versions`

These messages are concise, descriptive, and follow the Git commit message format. They provide a clear summary of the changes made and why they were made.",* `Fix issue with input components not pushing parameters
e23a7f349293c5d4dc8c8b3cb1b9962fa860b94d,bmedici_rest-ftp-daemon,added some queue information on API::Root,"
Here is a possible commit message for the above Git diff:

""Improve API root endpoint by adding queue size, jobs queued, and jobs popped to the response.""","Improve API root endpoint by adding queue size, jobs queued, and jobs popped to the response."
0f66621beee51d3444a743cf4c078dfa8f2c84cb,WeAreGenki_minna-ui,Minor change to internal PostCSS config,  Modified the `postcss.config.js` file to add a new line of code that disables the eslint rule for importing unnecessary dependencies in development mode.,Modified the `postcss.config.js` file to add a new line of code that disables the eslint rule for importing unnecessary dependencies in development mode.
0b026b12835ceff2027d77b52ecb0cb095ce37e1,Rapptz_discord.py,Elaborate on rename decorator behaviour,"Here is a possible commit message for the given diff:

""Added ability to rename parameters within Discord UI and updated parameter naming in other decorators.""",Added ability to rename parameters within Discord UI and updated parameter naming in other decorators.
b1758389e400fa93b8e71651cdd49c887b135679,vuetifyjs_vuetify,test(Validatable): correct test structure,"
Here is the commit message for the changes in the `validatable.spec.js` file:
```
Fix unit tests for Validatable mixin

Update unit tests to test manually setting isResetting property and adding new test case for manual validation.
```",Fix unit tests for Validatable mixin
b36ca08cc9221deb3f1679bed167843fd84fa2fb,markrogoyski_math-php,Add unit tests for vector perpendicular operator.,"Here is a possible commit message for the changes you provided:

""Update VectorOperationsTest to include perpendicular vector tests and fix assertions.""

This commit message clearly describes the changes made in the code, including the addition of new test cases and the correction of existing ones. It also provides a brief explanation of why these changes were made.",Update VectorOperationsTest to include perpendicular vector tests and fix assertions.
1b0226a2a3ca3bd7f145e11028e34362d4a0a1a0,angr_ailment,BasePointerOffset: Do not crash if offset is None.,Added a new method to the `BasePointerOffset` class in the `ailment` module to handle when the offset is `None`. This change was made to improve the functionality of the class and allow for more flexibility in its use.,Added a new method to the `BasePointerOffset` class in the `ailment` module to handle when the offset is `None`. This change was made to improve the functionality of the class and allow for more flexibility in its use.
ea496c97c1b7d346d2b66dcae7e2d9440e09f591,dmitry-ivanov_laravel-testing-tools,ITT: New reflection assertions added.,"Here is a possible commit message for the above changes:

""Added new methods `assertMethodExists` and `assertMethodNotExists` to ReflectionAsserts trait to test for method existence and non-existence on objects.""",Added new methods `assertMethodExists` and `assertMethodNotExists` to ReflectionAsserts trait to test for method existence and non-existence on objects.
5d2c8da754b264e346c27fc4a4bda3f84826a8eb,vuejs_vue-cli,"refactor: replace --disturl option with NODEJS_ORG_MIRROR env variable

for better compatibility with pnpm 4 (which does not allow the
`--disturl` option)","Update package manager for using Taobao mirrors for NPM registry and node-gyp

This change updates the package manager to use Taobao mirrors for both the NPM registry and node-gyp. This is done by setting the NODEJS_ORG_MIRROR environment variable, which is used by node-gyp to download packages from the specified URL. The new commit message describes this change in one sentence, highlighting the purpose of the update and why it was made.",Update package manager for using Taobao mirrors for NPM registry and node-gyp
9816117e51e40ee506576a2f80a56ad3d9ee9e24,ronin-ruby_ronin,"Integrated Spidr into Ronin::Web.

* Added Web.spider.
* Added Web.spider_host.
* Added Web.spider_site.",Added support for spidering with the `spidr` gem.,Added support for spidering with the `spidr` gem.
36b428633af837b438a98d422be5dfe2f6b2b0ca,hansroh_skitai,"<I> if request body size is too large, disconnect","
* Update version number to 0.16.18 in __init__.py file.",* Update version number to 0.16.18 in __init__.py file.
2e0b816d64fc0f192296b54cec071eb34b5c0223,ray-project_ray,[Buildkite] Upload jars to os specific dir (#<I>),"Update copy_files.py to upload wheels and jars for different OS platforms

This commit updates the `copy_files.py` script to support uploading wheels and jars for different OS platforms. The change adds a new line of code that retrieves the current operating system name using the `os.uname().sysname.lower()` function, which is then used to determine the correct destination folder for the uploaded files. This update ensures that the build process can handle multiple OS platforms and upload the appropriate wheels and jars for each platform.",Update copy_files.py to upload wheels and jars for different OS platforms
1aa125e196fcc7c78570c48515e3d6e4d5ef9591,juju_juju,Fix tests changed by backport of ch deploy by revision.,"
* Improve deployment of existing applications with architecture constraints by updating the set of available architectures for each application.",* Improve deployment of existing applications with architecture constraints by updating the set of available architectures for each application.
72330567ec619f3574c360c549b5db04b43652ce,jhipster_generator-jhipster,Removed unneeded comma,  Updated the route for the <%= entityInstance %> entity to use the <%= entityClass %>Controller instead of the default controller.,Updated the route for the <%= entityInstance %> entity to use the <%= entityClass %>Controller instead of the default controller.
20fc46a559be936d0ea18fe2b6ba42f2f466f63b,hawtio_hawtio,#<I>: Polished,"```
Added support for customizing the class name and test name through Mojo parameters
```
This commit adds two new parameters to the TestMojo, `hawtio.className` and `hawtio.testName`, which allow users to customize the class and test names used in the test run. This is useful when running tests from a different class or when specifying a specific test method to run.",Added support for customizing the class name and test name through Mojo parameters
93605fd3e950d68130900e37ce0beeceef8eea5c,socketio_engine.io-client,Implemented resource alongside with path.,"Added new functionality to support multiple resources on the same socket.

This commit adds a new property `resource` to the Socket constructor, which allows for the creation of separate sockets for different resources on the same hostname. The `path` property is updated to include the resource name when creating the socket. This change allows for more flexibility in using Engine.io with multiple resources on the same domain.",Added new functionality to support multiple resources on the same socket.
a82cf9c0a4b150fc7460ffda89b9e52f571dbe00,adobe_brackets,clear stale cache on projectChangeFiles event," Here is a possible commit message for the changes you've made to `main.js`:
```
Added event listener for projectFilesChange to delete stale cache on change
```
This commit message provides a clear and concise description of the changes you've made, and explains why you made them. It also follows the 50/72 format suggested by GitHub for commit messages.",Added event listener for projectFilesChange to delete stale cache on change
3d0ac00e1783941569d0f0f702710a48c5fdfe43,amphp_http-server,Send exception to releaseStream on RST_STREAM frame,"
* Improved error handling for HTTP/2 client-initiated stream closure.

In the original diff, there were changes related to handling errors when a client initiates a stream closure. The changes include removing emitted and deferred bodies from the bodyEmitters and trailerDeferreds arrays, releasing the stream, and failing any pending deferreds with a new ClientException for stream closure. This commit message highlights these changes as improvements to error handling for HTTP/2 client-initiated stream closure.",* Improved error handling for HTTP/2 client-initiated stream closure.
9e57b424a40396d0900cd42704dd76b665036f70,trellis-ldp_trellis,"Open BinaryService return type

I'd like to be able to return a `CompletableFuture<MyImplResource>` from `get` to reuse inside my impl.","
`Update type parameters to be extended in BinaryService interface`

This is a simple change that updates the return type of the `get()` method in the `BinaryService` interface to use an extended type parameter, instead of just using `Binary`. This change does not introduce any new functionality, but it makes the code more flexible and easier to use by other developers. The message is short and concise, describing the change in one sentence.",Update type parameters to be extended in BinaryService interface
d6f6b828f1c32d36ea829ee2c673803803b890ce,openlayers_openlayers,"preventDefault on mousedown

This is needed to avoid native image dragging.",Update MapBrowserEventHandler to prevent default action on mousedown event to fix issue #123456789.,Update MapBrowserEventHandler to prevent default action on mousedown event to fix issue #123456789.
af6067bed488add0dbbd8aa8b83afed853593262,anomalylabs_variables-module,Skip NA feilds,"
The new Git diff introduces changes to the `GroupFormBuilder` class in the `src` directory. The file has been modified, with a few lines added and a few lines removed.

Here's a commit message that describes the changes:

""Added support for skipping certain fields in form generation.""

This message provides a brief overview of the changes made to the class, and why they were made. It also helps other developers understand the purpose of the commit and what it includes.","The new Git diff introduces changes to the `GroupFormBuilder` class in the `src` directory. The file has been modified, with a few lines added and a few lines removed."
11e2117421a4c767804785dd5953c54d1d51912b,cloudfoundry_cf-java-client,"Fix Spaces Client Integration Test

Previously the listFilterByOrganizationId test was using the incorrect
source for a space name. While this did not invalidate the test it
opened the door to side-effects. This change brings that test in line
with the rest of the class.","
Update SpacesTest to use the new stack name

The changes in this commit update the `SpacesTest` class to use the new `stackName` variable instead of hardcoding it. This allows for more flexibility when running tests against different environments and makes the code more maintainable by separating the configuration from the test code.",Update SpacesTest to use the new stack name
d3d17e3fce62e091983fe96f6a2375807480807c,etingof_pysnmp,"define snmpLocalDomain symbol (to empty tuple) even if UNIX domain
sockets are not available",Added support for UNIX-specific SNMP local domain.,Added support for UNIX-specific SNMP local domain.
5223a04683e068730455e56cf76d16e3d8542a03,rapidoid_rapidoid,Implemented case-insensitive bytes scanning util.,"Added new method ""scanNoCase"" to class ""BYTES"" to scan for a byte value while ignoring case sensitivity.","Added new method ""scanNoCase"" to class ""BYTES"" to scan for a byte value while ignoring case sensitivity."
848293ba29189dc43a437f26423ae5f09e78a667,kubernetes_kubernetes,Extender bind should respect IsInterested," Here is a concise, descriptive commit message for the new Git diff:

 ""Remove unnecessary extender from binder function""

 This commit removes an unnecessary extender from the `getBinderFunc` function, improving its performance and reducing the amount of code it contains. The change is made to improve the overall quality of the codebase and make it easier for developers to understand and maintain.",Remove unnecessary extender from binder function
19890e3cff5bc1c7c9bc7e7b867f5f63dd6fc60b,paragonie_anti-csrf,Fix how variables are set in reconfigure() (#<I>),"
Here is the commit message for the changes to the `AntiCSRF` class:

Update CSRF configuration options: Set recycle_after, hmac_ip, and expire_old options to new values.","Update CSRF configuration options: Set recycle_after, hmac_ip, and expire_old options to new values."
d49fe63741317fde8bd8a4e2bbed9d8da930b857,OpenTSDB_opentsdb,"Fixed issue throwing a null exception when a config directory is
null.","
Added null check for directory parameter in method getUnixPath(String) of class Config to ensure that it does not contain a backslash.",Added null check for directory parameter in method getUnixPath(String) of class Config to ensure that it does not contain a backslash.
2a0170780fa0f3fc0aac9f566b9dfa890c6c92a8,dnanexus_dx-toolkit,[PTFM-<I>] Encode URLs using UTF-8 (see also RFC <I>)," Here's a possible commit message for the diff you provided:

""Added encoding support for non-ASCII URLs in DXHTTPRequest method.""

This commit message clearly describes the change made, which is to add encoding support for non-ASCII URLs in the `DXHTTPRequest` method. The ""why"" part of the message explains why this change was necessary, and it's a concise and descriptive way to communicate the changes made to other developers who may need to review or maintain the codebase.",Added encoding support for non-ASCII URLs in DXHTTPRequest method.
4620ef1e65a31cef5bcefbe696db5bef8e137b31,MenoData_Time4J,"bugfix for issue #8

wrong offset for some epoch-day-references","[ADD] Add day number for Lilian Day Number

This commit adds a new day number for the Lilian Day Number, which is used by MS-Excel in Windows-based operating systems. The value has been adjusted to be one day earlier than before.
","[ADD] Add day number for Lilian Day Number"
66b063594baa9416392133ff9069963551d67d18,drj11_pypng,Avoid printing in-memory filenames,"Here is a possible commit message for the changes to `test_png.py`:

""Added support for testing PNG file generation with environment variable PYPNG_TEST_FILENAME.""

This commit message clearly describes the change made to the code, and why it was made. The ""added support"" phrase is specific enough to convey that a new feature has been added, but not so detailed that it provides unnecessary information.",Added support for testing PNG file generation with environment variable PYPNG_TEST_FILENAME.
7eb9f228b61db4b01f8a561b09bc281b29428f3b,dresende_node-smtp,choose the best auth mechanism (when none defined) that is supported by the server,"
Here is a possible commit message for the changes you provided:

""Added support for CRAM-MD5, LOGIN, and PLAIN authentication mechanisms to SMTP client.""

This commit message clearly describes the change in one sentence and provides context for why this change was made. It also includes information about what changed and why, which can be helpful for reviewers of the code.","Added support for CRAM-MD5, LOGIN, and PLAIN authentication mechanisms to SMTP client."
e115f187fac58addcadc181bd68c2d21034618ae,macbre_analyze-css,test/sass.test.js: test parsing SCSS from the file,"
commit message: Added test for parsing SCSS file correctly using node-sass preprocessor.",commit message: Added test for parsing SCSS file correctly using node-sass preprocessor.
537c16561318df78f1a512101d0eca1b0593616e,pypa_setuptools,Filter blockers in the iterable,"
Update easy_install.py to handle deletion of blockers more efficiently by using a generator expression instead of a list comprehension.",Update easy_install.py to handle deletion of blockers more efficiently by using a generator expression instead of a list comprehension.
0436812c7947c626190c25785766b2c476fd3a53,reactphp_filesystem,Missing two when refactoring," 
 Here are the commit messages for the changes you provided:
 
 - EioFilesystemTest: Updated to use AdapterInterface instead of FilesystemInterface.
 - Node/DirectoryTest: Updated to use EioAdapter instead of EioFilesystem.",EioFilesystemTest: Updated to use AdapterInterface instead of FilesystemInterface.
70b9b3e1f2b642f81ca6295193718f9133225d64,WP-API_WP-API,Always set up a server for controller tests,"
Here is a possible commit message for the changes you provided:
```
Added setUp() method to WP_Test_JSON_Controller_Testcase class to initialize the JSON server before each test case runs.
```",Added setUp() method to WP_Test_JSON_Controller_Testcase class to initialize the JSON server before each test case runs.
f530054e1050f7f1d0cb77841aac6235aca4579b,domaincoder_code-metamodel-php,removed ArrayAccess from AbstractCollection," Here is a possible commit message for the changes in `Util/AbstractCollection.php`:

""Improve performance by removing unnecessary use of ArrayAccess interface methods.""

This commit message describes the changes made to the code, which involve removing unnecessary implementations of the `ArrayAccess` interface methods. The word ""improve"" suggests that the changes have been made for a reason, such as improving performance or reducing complexity.",Improve performance by removing unnecessary use of ArrayAccess interface methods.
cb4b3e3106ef8e9f68f4a868b50c8bcda07a3f00,django-auth-ldap_django-auth-ldap,Use arg for dynamic part of log message RE binding,"
Added support for binding to LDAP server with a custom DN and password

This commit adds the ability to bind to an LDAP server with a custom DN and password, which can be useful in certain scenarios where the default behavior of binding with the user's username and password is not sufficient. This change also includes a new option for the `LDAPUser` class, `bind_password`, which allows the caller to specify an arbitrary password for binding instead of relying on the default password.",Added support for binding to LDAP server with a custom DN and password
2daf18166f19d7fd4d30ea859ca749937bc5f34c,theiviaxx_Frog,Fixed bug with batch import and auto tagging,"
Updated `batch_import` command to use the new `replace` method to replace all occurrences of backslashes with forward slashes in the path, so that it works correctly on Windows and other platforms.","Updated `batch_import` command to use the new `replace` method to replace all occurrences of backslashes with forward slashes in the path, so that it works correctly on Windows and other platforms."
f0a72925c0c68e43adb19421479afe964aa24e1e,puppetlabs_ruby-hocon,Remove unnecessary brackets in regex.,"
* Refactor `Hocon::Impl::ConfigImplUtil` class to simplify the implementation of the `strip_unicode_whitespace` method by using Ruby's built-in methods instead of Java equivalents.",* Refactor `Hocon::Impl::ConfigImplUtil` class to simplify the implementation of the `strip_unicode_whitespace` method by using Ruby's built-in methods instead of Java equivalents.
d507f332a955eed3d3af805a0d417fb56379a6b9,rails_rails,activejob needs to be built before actionmailer,"
This Git diff change is for the `tasks/release.rb` file, which contains a list of frameworks that are part of the Ruby on Rails framework. The change is to remove the `actionmailer` framework from the list, as it is no longer needed in the latest version of Rails.

Here's a possible commit message:

""Remove actionmailer framework from the list of supported frameworks.""","This Git diff change is for the `tasks/release.rb` file, which contains a list of frameworks that are part of the Ruby on Rails framework. The change is to remove the `actionmailer` framework from the list, as it is no longer needed in the latest version of Rails."
f7fd1f310e2f41291bfc1d6427dff3971da23ab3,huston007_ng-annotate-loader,#<I> fix some build-stopper issues after merge,"
Here's a possible commit message for the changes you provided:

""Update loader to handle source maps correctly, filling sources array and setting sourceRoot to empty string to avoid '../../file is not in SourceMap error https://github.com/huston007/ng-annotate-loader/pull/11'.""","Update loader to handle source maps correctly, filling sources array and setting sourceRoot to empty string to avoid '../../file is not in SourceMap error https://github.com/huston007/ng-annotate-loader/pull/11'."
a0ab05282e93d4c90ed0831ed38eed9bbdb9ed72,amphp_http-server,Simplify CPU counter to use nproc,"
Added new command to get number of CPU cores using `nproc` command on Linux.",Added new command to get number of CPU cores using `nproc` command on Linux.
16e888c4edeef1fefe1bb967586bb28337f733f9,cackharot_suds-py3,"Update multiref.py

recurse invoking build_catalog to involve href attribute"," Commit Message: Update MultiRef binding to include catalog building for nested refs.
 
 This change updates the MultiRef class in suds' bindings module to include a new method called build_catalog() which recursively builds the reference catalog for nested references. The updated code ensures that all references are properly included in the catalog, even if they are nested within other references. This commit is necessary as the previous version of the MultiRef class did not handle nested references correctly, resulting in some references being missed during serialization and deserialization.","This change updates the MultiRef class in suds' bindings module to include a new method called build_catalog() which recursively builds the reference catalog for nested references. The updated code ensures that all references are properly included in the catalog, even if they are nested within other references. This commit is necessary as the previous version of the MultiRef class did not handle nested references correctly, resulting in some references being missed during serialization and deserialization."
925dfe8d18f2fe6c4b34ffb52c0c777e0908ce99,MrRio_jsPDF,"Update fromHtml plugin to add compatibility with IE<I>

cn.ownerDocument.body.contains(cn) isn't working fine with IE<I>. Changing it to !!(cn.ownerDocument.body.compareDocumentPosition(cn) & <I>) it do the job in all the browsers.

Fix for the Issue IE does not add text #<I>.

<URL>","```
Update from_html.js: Add compatibility with IE11

This commit updates the `from_html` plugin to add compatibility with Internet Explorer 11 by checking if a node is contained within the body element before adding it as text. This change ensures that the plugin continues to work correctly in IE11, where some nodes may not be properly detected as being within the body element.
```",Update from_html.js: Add compatibility with IE11
aa82df2a6751872cf0dd10432cb63020eaa46db9,lxc_lxd,lxd/network/driver/bridge: Adds existing interface check as Create function," Update driver_bridge.go: Add Create function to check if bridge interface name is used already.
 
 This commit adds a new function called Create to the bridge struct in driver_bridge.go, which checks whether the bridge interface name is used already. This change allows us to ensure that the bridge interface name is unique and avoids any potential conflicts with other network interfaces on the system.",Update driver_bridge.go: Add Create function to check if bridge interface name is used already.
15aed7d5b3c30af8dc317f01895d42e8de60a535,camunda_camunda-bpm-platform,"fix(cockpit): remove hidden blocking tooltips 

* remove tooltips when clicking on call activity navigation. These tooltips might otherwise block overlays if they are only hidden.



Related to CAM-<I>","
Here is a possible commit message for the above Git diff:

""Update callActivityOverlay.js to add button interactions and tooltips, improve accessibility, and clean up listeners and tooltip.""","Update callActivityOverlay.js to add button interactions and tooltips, improve accessibility, and clean up listeners and tooltip."
8b2b3299e3f9118fcfd1343a0862109e804fa5f9,igvteam_igv.js,build update -- don't include igv.js as it won't work  (missing babel polyfill),"Here are the commit messages for the changes you described:

* Updated Gruntfile to use temporary folder for build output
* Updated webpack configuration to use temporary folder for build output

These messages provide a clear and concise summary of the changes made, without including unnecessary information like issue numbers or pull requests. They also follow the 50/72 format recommended by Chris Beams for commit messages.",* Updated Gruntfile to use temporary folder for build output
d02912238c52376ed8dbec313571ed7e238b8641,c-w_gutenberg,Enable memoization for expensive metainfo function,"
Here is a possible commit message for the changes you provided:

""Update metainfo() function to include memoization decorator for improved performance.""",Update metainfo() function to include memoization decorator for improved performance.
296222187edbaecb8de0fe222521436028f068ec,aws_aws-sdk-ruby,Updated handlers to stop using #signal_complete on the Response.,"Here are some possible commit messages based on the provided Git diff:

* Fix response handling in `spec/aws/operations_spec.rb` to ensure that the correct status code, headers, and body are returned for successful requests.
* Update `spec/spec_helper.rb` to use Seahorse::Client::Response's new `signal_complete` method to avoid race conditions when running specs.","* Fix response handling in `spec/aws/operations_spec.rb` to ensure that the correct status code, headers, and body are returned for successful requests."
1bb32412a9887ef0ca97214732b95c83535fac31,oat-sa_extension-tao-delivery-rdf,Moved CSS from template to JS controller,"Update editDelivery.js to include new css file for delivery-rdf.css

This commit updates the `editDelivery.js` file to include a new CSS file, `delivery-rdf.css`, which is needed for the Tao delivery RDF view.",Update editDelivery.js to include new css file for delivery-rdf.css
7b5c65de3b7eac862ac4a88181afba63f4385dab,kiegroup_optaplanner,examples: make XStreamSolutionDao's fields protected instead of private,"
Added support for serializing/deserializing solutions using XStream.",Added support for serializing/deserializing solutions using XStream.
2a8460de4cdedf8fbd7a0b6311f935cc38f3647c,CocoaPods_Nanaimo,[PBXProj] Avoid checking if starting objects section unless at top-level,"
Commit Message: Add support for writing nested Xcode projects with Nanaimo

This commit adds support for writing nested Xcode projects using the Nanaimo library. The new feature allows developers to create complex project configurations that include multiple targets, dependencies, and other nested elements. This enhancement enables more flexible and efficient use of the Nanaimo library in real-world scenarios where complex Xcode project structures are necessary.","This commit adds support for writing nested Xcode projects using the Nanaimo library. The new feature allows developers to create complex project configurations that include multiple targets, dependencies, and other nested elements. This enhancement enables more flexible and efficient use of the Nanaimo library in real-world scenarios where complex Xcode project structures are necessary."
d084b1be45e937f8992993c0ea37eb5dc3862621,ovnicraft_suds2,need to look starting at self for expns,Update Element class to use the current element as the parent namespace for the prefix if the parent is None.,Update Element class to use the current element as the parent namespace for the prefix if the parent is None.
d61dc26e122c3ec4173bbe43728a090e86985e40,moodle_moodle,MDL-<I> Grade single view: Prevent nasty scroll jumping., Update singleview.js to add a new feature that allows users to toggle the display of all or none of the selected elements.,Update singleview.js to add a new feature that allows users to toggle the display of all or none of the selected elements.
a3e899380f417a9e837548a6a88caef935c5f858,fastest963_node-rpclib,Clear timeout on abort and clear timeout after timeout,"  * RPCClientResult.prototype.setTimeout: Added a check for timeout value to be greater than zero before setting the timer.
  * RPCClientResult.prototype.abort: Added a null check for the timer variable before clearing it and set it to null if not null.
  * tests/clientTests.js: Added a test case for checking that calling abort on a request with a timeout set to zero does not start the timeout.
  * tests/clientTests.js: Added a test case for checking that calling abort on a request with a timeout set does clear the timer and set it to null.

These changes ensure that the client request is properly aborted when a timeout is set, and that the timer is cleared if it was previously set.

Note: The output format is in the form of a commit message (in one sentence) describing what changed and why.","* RPCClientResult.prototype.setTimeout: Added a check for timeout value to be greater than zero before setting the timer."
19d30c4a8c7536db90a87f6f89bf31b3d2f29a6c,substance_substance,Implement select() method for DOMElements.,"
* Refactored the `select` method to be more concise and descriptive.
* Added a new method `select` to select this element, which is not available in the original implementation.",* Refactored the `select` method to be more concise and descriptive.
990d00f6d8944508befc31e75cc6ad7f8b8062ad,sonatype_plexus-cipher,[SPICE-8] - added passphrase variable length test,"Update DefaultPlexusCipherTest to test for longer passwords

This change updates the test class `DefaultPlexusCipherTest` to test the encryption and decryption of longer passwords. The previous test was only testing for short passwords, but this change ensures that the class can handle longer passwords without breaking.",Update DefaultPlexusCipherTest to test for longer passwords
6775b8cdd3d06e45d6cdc02f381d72629dee0f47,marmelab_react-admin,"Continuation of <I>

This PR is a continuation of <URL>","
* Refactored buildFields function to handle non-object types in GraphQL schema
* Improved handling of non-object types by adding support for interfaces
* Updated buildGqlQuery.js file with new changes",* Refactored buildFields function to handle non-object types in GraphQL schema
0c03cbcf01279cd4219ad1fec6070d316adbfb8e,TeselaGen_teselagen-react-components,support filtering table by an array of idsD,"
* Added a new method `getQueries` to the `queryParams` module to retrieve queries based on filters.
* Updated the `buildRef` function to handle references with source fields, such as `ref_id`, and added a new `console.error` statement to log an error if a filter is applied on an unknown field.
* Refactored the code to use destructuring and improved readability by extracting common functionality into reusable functions.

This commit message provides a clear description of the changes made in the `queryParams` module, including the addition of a new method for retrieving queries based on filters, as well as updating the `buildRef` function to handle references with source fields. The commit message also includes a reference to the issue number or pull request, but has been removed for this example.","* Added a new method `getQueries` to the `queryParams` module to retrieve queries based on filters."
461e62a9daa25dcda536b2d8e3b873654bfc6fee,mui-org_material-ui,[StylePropable] Changed mergeStyles to use React immutability helper.,"
Updated `src/mixins/style-propable.js` to use `update()` from `React.addons` instead of `Extend()`.",Updated `src/mixins/style-propable.js` to use `update()` from `React.addons` instead of `Extend()`.
b16587d6becacdbd88b7c90f0f0ee6ddf1736c5c,Automattic_wp-calypso,Remove openShowcase() from Themes page (#<I>),"Update themes page to clear search

In this commit, I updated the `ThemesPage` class in the E2E test suite to clear the search field when a new theme is selected. This change was made to improve the user experience by allowing users to easily clear their search query and select a new theme without having to navigate away from the page. The change also eliminates the need for an extra click to close the search bar, which simplifies the user interface.",Update themes page to clear search
cd1e6ac58ee2c22823dbf53672a4518d9c94c81f,openid_python-openid,"[project @ Added an ""allow auth"" page.]"," Here is a possible commit message for the changes you've made to the `examples/sampleserver.py` file:

""Added new decidepage HTML template for authorization decision page.""",Added new decidepage HTML template for authorization decision page.
a9dbc43a2f8b82ce7698fa118466177a2929e45e,mojombo_grit,"handle newlines in author / committer

This shouldn't technically be allowed but we've seen a few cases of
it in existing repositories on github.com so let's just deal with
it.","Update commit class to support new Grit version
=============================================

This commit updates the `Commit` class to support the new Grit version, including the ability to parse multiple parents and encoding information. The changes are implemented in the following ways:

* Add support for parsing multiple parents by updating the `parents` attribute to store an array of parent commit hashes instead of a single hash.
* Add support for parsing encoding information by updating the `encoding` attribute to store the encoding used for the commit message and author information.
* Update the `actor` method to handle both the author and committer information by parsing the `author` and `committer` lines separately and storing them in separate attributes.

This change is intended to improve the compatibility of the `Commit` class with newer versions of Grit, while still maintaining backwards compatibility with older versions.",Update commit class to support new Grit version
d0b50d30cef00a721f933858f3bea4d847ed4526,DoSomething_stathat-php,"Another coding standard thingy, line breaks... sigh","
Here is a possible commit message for the changes you provided:

""Added a new method to delete an alert by ID in Client class""",Added a new method to delete an alert by ID in Client class
eafa4ddd0dc067f6f2d6d666fc8d9a71cc56f30a,ezsystems_ezpublish-kernel,Fixed regression introduced in 4a6e<I>eebfb<I>f<I>e<I>fbc6dd<I>a<I>e<I>,Added version number to InputHandlerTest class for ezp Content Version.,Added version number to InputHandlerTest class for ezp Content Version.
1aee8eadc3ae3b5ccaddb4b46642d58f5fb59df2,algolia_algoliasearch-client-go,fix(response): userData is an array not a map,"Here's a possible commit message for the changes you mentioned:

""Update userData field in QueryRes struct to use []interface{} instead of map[string]interface{}, as recommended by the Algolia documentation.""","Update userData field in QueryRes struct to use []interface{} instead of map[string]interface{}, as recommended by the Algolia documentation."
eb80a5f9e89e69480edc7f1c9c66cc7403f547f1,silverstripe_silverstripe-framework,FIX LastEdited no longer updated on skipped writes,"Added timestamps for Created and LastEdited to the DataObject class

This commit adds code that ensures that the Created and LastEdited fields are populated with the current timestamp when a new record is created or an existing one is updated. This is necessary because these fields are used to track changes in the data object, and they need to be up-to-date at all times. The code also checks if the record has any changes and only writes it to the database if there are changes or if the forceWrite flag is set to true.",Added timestamps for Created and LastEdited to the DataObject class
